accession,submission_date,sequence_length,organism
KU158194,26-SEP-2016,16641,Myadestes myadestinus
KU158193,26-SEP-2016,16766,Heteralocha acutirostris
KU158192,26-SEP-2016,17014,Ectopistes migratorius
KU158191,26-SEP-2016,16711,Callaeas cinereus
KU158190,26-SEP-2016,16838,Akialoa obscura
KU158189,26-SEP-2016,16804,Moho braccatus
KU158188,26-SEP-2016,16784,Pinguinus impennis
KX423959,24-SEP-2016,16798,Eophona migratoria
KU705764,05-SEP-2016,16786,Fringilla polatzeki
KU705763,05-SEP-2016,16786,Fringilla polatzeki
KU705762,05-SEP-2016,16785,Fringilla polatzeki
KU705761,05-SEP-2016,16785,Fringilla polatzeki
KU705760,05-SEP-2016,16784,Fringilla teydea teydea
KU705759,05-SEP-2016,16784,Fringilla teydea teydea
KU705758,05-SEP-2016,16784,Fringilla teydea teydea
KU705757,05-SEP-2016,16784,Fringilla teydea teydea
KU705756,05-SEP-2016,16784,Fringilla teydea teydea
KU705755,05-SEP-2016,16784,Fringilla teydea teydea
KU705754,05-SEP-2016,16784,Fringilla teydea teydea
KU705753,05-SEP-2016,16784,Fringilla teydea teydea
KU705752,05-SEP-2016,16784,Fringilla teydea teydea
KU705751,05-SEP-2016,16784,Fringilla teydea teydea
KU705750,05-SEP-2016,16760,Fringilla teydea teydea
KU705749,05-SEP-2016,16579,Fringilla teydea teydea
KU705748,05-SEP-2016,16514,Fringilla teydea teydea
KU705747,05-SEP-2016,16514,Fringilla teydea teydea
KU705746,05-SEP-2016,16514,Fringilla teydea teydea
KU705745,05-SEP-2016,16514,Fringilla teydea teydea
KU705744,05-SEP-2016,16784,Fringilla teydea teydea
KU705743,05-SEP-2016,16784,Fringilla teydea teydea
KU705742,05-SEP-2016,16784,Fringilla teydea teydea
KU705741,05-SEP-2016,16784,Fringilla teydea teydea
KU705740,05-SEP-2016,16784,Fringilla teydea teydea
KX388481,10-AUG-2016,16771,Parus monticolus
KX388480,10-AUG-2016,16773,Parus major
KX388479,10-AUG-2016,16783,Poecile montanus baicalensis
KX388478,10-AUG-2016,16783,Poecile montanus
KX388477,10-AUG-2016,16799,Lophophanes dichrous
KX388476,10-AUG-2016,16768,Machlolophus spilonotus
KX388475,10-AUG-2016,16783,Poecile palustris
KX388474,10-AUG-2016,16772,Parus monticolus
KX388473,10-AUG-2016,16773,Parus major
KX388472,10-AUG-2016,16788,Cyanistes cyanus
NC_027848,14-SEP-2015,16776,Psittrichas fulgidus
NC_027847,14-SEP-2015,17962,Psittacus erithacus
NC_027846,14-SEP-2015,18525,Prioniturus luconensis
NC_027844,14-SEP-2015,16755,Myiopsitta monachus
NC_027843,14-SEP-2015,18461,Forpus passerinus
NC_027842,14-SEP-2015,16842,Eclectus roratus
NC_027841,14-SEP-2015,16902,Coracopsis vasa
NC_027840,14-SEP-2015,18909,Amazona ochrocephala
NC_027839,14-SEP-2015,16990,Ara militaris
NC_026029,10-JAN-2015,16983,Ara glaucogularis
NC_015203,03-MAR-2011,16781,Zenaida auriculata
NC_015207,03-MAR-2011,16864,Geotrygon violacea
NC_015201,03-MAR-2011,17591,Bycanistes brevis
NC_015199,03-MAR-2011,17061,Bucorvus leadbeateri
NC_015197,03-MAR-2011,16980,Eupsittula pertinax chrysogenys
NC_015192,03-MAR-2011,16781,Nymphicus hollandicus
NC_015190,03-MAR-2011,17176,Leptotila verreauxi
FJ379296,13-JUN-2009,16753,Dendrocygna javanica
FJ379295,13-JUN-2009,16748,Cygnus atratus
JF937590,20-JUL-2011,16818,Gracula religiosa
JF937589,20-JUL-2011,16687,Crossoptilon auritum
JN108020,13-JUL-2011,16893,Cyanopica cyanus
JN018413,21-JUN-2011,16930,Garrulus glandarius
JN018412,21-JUN-2011,17829,Nycticorax nycticorax
JN018411,21-JUN-2011,16794,Ficedula zanthopygia
JF810423,30-MAY-2011,16820,Acridotheres cristatellus
EU410490,17-DEC-2008,17751,Trogon viridis
EU410488,17-DEC-2008,17091,Geococcyx californianus
EU410486,17-DEC-2008,16732,Agapornis roseicollis
EU417812,23-JUN-2009,16702,Polyplectron bicalcaratum
EU417811,23-JUN-2009,16698,Pavo muticus
EU165707,30-DEC-2008,16694,Francolinus pintadeanus
EU165706,30-DEC-2008,16726,Bambusicola thoracicus
DQ019124,08-MAY-2005,16760,Branta canadensis
AY158678,01-JUL-2005,16414,Aphrodroma brevirostris
AY596278,10-APR-2006,17171,Cnemotriccus fuscatus
AY463690,12-NOV-2005,16779,Cathartes aura
AY293618,08-MAY-2005,17573,Gavia stellata
AY542313,05-FEB-2006,17839,Menura novaehollandiae
AY325307,29-MAR-2004,16069,Acanthisitta chloris
AY346091,19-JUL-2005,16698,Alectura lathami
AY293619,08-MAY-2005,16701,Larus dominicanus
AF090341,26-MAY-1999,16895,Vidua chalybeata
AF090340,26-MAY-1999,17344,Smithornis sharpei
AF090339,26-MAY-1999,16704,Rhea americana
AF090338,26-MAY-1999,18068,Falco peregrinus
AF090337,26-MAY-1999,16616,Aythya americana
HQ896037,12-MAR-2011,16821,Sturnus cineraceus
HQ896036,12-MAR-2011,17027,Gallinula chloropus
HQ896034,12-MAR-2011,16803,Emberiza chrysophrys
HQ896033,12-MAR-2011,16802,Cyanoptila cyanomelana
HQ915867,01-MAR-2011,16939,Pica pica
HQ915866,01-MAR-2011,16828,Spinus spinus
HQ915865,01-MAR-2011,16813,Chloris sinica
HQ915864,01-MAR-2011,16822,Acridotheres tristis
HQ857212,31-DEC-2012,16784,Gallus gallus
HQ857211,31-DEC-2012,17073,Gallus gallus
HQ857210,31-DEC-2012,16783,Gallus gallus
HQ857209,31-DEC-2012,16789,Gallus gallus
HQ690246,09-JAN-2011,16841,Calliope calliope
HQ690245,09-JAN-2011,17833,Leiothrix argentauris
HQ221859,22-SEP-2010,16678,Chrysolophus pictus
HM640215,02-MAR-2011,16781,Nymphicus hollandicus
HM640214,02-MAR-2011,17176,Leptotila verreauxi
HM640213,02-MAR-2011,16864,Geotrygon violacea
HM640212,02-MAR-2011,17651,Geococcyx californianus
HM640211,02-MAR-2011,16781,Zenaida auriculata
HM640210,02-MAR-2011,17591,Bycanistes brevis
HM640209,02-MAR-2011,17061,Bucorvus leadbeateri
HM640208,02-MAR-2011,16980,Eupsittula pertinax chrysogenys
HM755883,02-MAR-2011,16150,Aceros corrugatus
HM746794,02-MAR-2011,15774,Crotophaga ani
HM746793,02-MAR-2011,15557,Turtur tympanistria
HM746791,02-MAR-2011,15859,Geopelia striata
HM627323,05-MAY-2011,17369,Brotogeris cyanoptera
HM010684,29-MAR-2010,16604,Anas platyrhynchos
GU475148,10-FEB-2010,16923,Pycnonotus sinensis
GU071056,31-OCT-2010,19285,Morus serrator
GU071055,31-OCT-2010,19385,Anhinga rufa
GU071054,31-OCT-2010,19073,Leucocarbo chalconotus
GU071053,31-OCT-2010,15752,Balaeniceps rex
GQ925801,01-DEC-2009,16241,Pygoscelis adeliae
GQ925800,01-DEC-2009,16229,Pygoscelis adeliae
GQ925799,01-DEC-2009,16228,Pygoscelis adeliae
GQ925798,01-DEC-2009,16228,Pygoscelis adeliae
GQ925797,01-DEC-2009,16230,Pygoscelis adeliae
GQ925796,01-DEC-2009,16228,Pygoscelis adeliae
GQ925795,01-DEC-2009,16228,Pygoscelis adeliae
GQ925794,01-DEC-2009,16229,Pygoscelis adeliae
GQ925793,01-DEC-2009,16229,Pygoscelis adeliae
GQ925792,01-DEC-2009,16229,Pygoscelis adeliae
GQ925791,01-DEC-2009,16228,Pygoscelis adeliae
GQ925790,01-DEC-2009,16231,Pygoscelis adeliae
GQ925789,01-DEC-2009,16230,Pygoscelis adeliae
GQ925788,01-DEC-2009,15552,Pygoscelis adeliae
GQ925787,01-DEC-2009,15887,Pygoscelis adeliae
GQ925786,01-DEC-2009,16227,Pygoscelis adeliae
GQ925785,01-DEC-2009,16228,Pygoscelis adeliae
GQ925784,01-DEC-2009,16228,Pygoscelis adeliae
GQ925783,01-DEC-2009,15887,Pygoscelis adeliae
GQ925782,01-DEC-2009,16228,Pygoscelis adeliae
GQ240309,05-JUN-2010,17205,Columba livia
FJ752436,22-MAY-2010,16748,Acryllium vulturinum
AF362763,16-JAN-2003,17611,Eudyptula minor
FJ752435,22-MAY-2010,16673,Tetrastes bonasia
FJ752434,22-MAY-2010,16677,Chrysolophus amherstiae
FJ752433,22-MAY-2010,16678,Chrysolophus pictus
FJ752432,22-MAY-2010,16707,Lophophorus sclateri
FJ752431,22-MAY-2010,16695,Perdix dauurica
FJ752430,22-MAY-2010,16683,Phasianus colchicus
FJ752429,22-MAY-2010,16696,Pucrasia macrolopha
FJ752428,22-MAY-2010,16709,Tetraophasis szechenyii
FJ752427,22-MAY-2010,16728,Tragopan temminckii
FJ752426,22-MAY-2010,16686,Alectoris chukar
FJ752425,22-MAY-2010,16728,Arborophila gingica
FJ752424,22-MAY-2010,16726,Arborophila rufogularis
FJ752423,22-MAY-2010,16726,Bambusicola fytchii
AF363031,16-JAN-2003,16737,Anser albifrons
EF532936,05-NOV-2007,18002,Tachybaptus novaehollandiae
EF532934,05-NOV-2007,16988,Porphyrio hochstetteri
EF532933,05-NOV-2007,16937,Rhynochetos jubatus
EF532932,05-NOV-2007,17446,Phoenicopterus roseus
AY158677,01-JUL-2005,18967,Thalassarche melanophrys
DQ780878,25-OCT-2006,17511,Ardea novaehollandiae
DQ780884,25-OCT-2006,17864,Pandion haliaetus
DQ780883,25-OCT-2006,16846,Pelecanus conspicillatus
DQ780882,25-OCT-2006,18736,Pteroglossus azara flavirostris
DQ780881,25-OCT-2006,17344,Micrastur gilvicollis
DQ780880,25-OCT-2006,17507,Falco sparverius
DQ780879,25-OCT-2006,16832,Dryocopus pileatus
KX369037,20-JUN-2016,15646,Nestor notabilis
KX369034,20-JUN-2016,15586,Traversia lyalli
LK054805,17-JUN-2015,16674,Apteryx mantelli mantelli
NC_023788,13-MAR-2014,16773,Sagittarius serpentarius
NC_023787,13-MAR-2014,17086,Phodilus badius
NC_029143,12-FEB-2016,16827,Philesturnus carunculatus
NC_029147,12-FEB-2016,18540,Turdus philomelos
NC_029146,12-FEB-2016,17821,Zosterops lateralis
NC_029145,12-FEB-2016,16886,Rhipidura fuliginosa
NC_029144,12-FEB-2016,16849,Prosthemadera novaeseelandiae
NC_029142,12-FEB-2016,16861,Petroica macrocephala
NC_029141,12-FEB-2016,16912,Petroica australis
NC_029140,12-FEB-2016,18645,Notiomystis cincta
NC_029139,12-FEB-2016,16871,Gerygone igata
NC_029138,12-FEB-2016,17973,Poodytes punctatus
NC_029137,12-FEB-2016,16851,Anthus novaeseelandiae
NC_029837,09-APR-2016,16847,Regulus regulus
NC_028336,05-NOV-2015,16994,Turnagra capensis
NC_029703,28-MAR-2016,16834,Motacilla lugens
KT934324,28-MAR-2016,16847,Regulus regulus
KT934323,28-MAR-2016,16899,Cyanopica cyanus koreensis
NC_029482,01-MAR-2016,16786,Campylorhynchus brunneicapillus
NC_029384,01-MAR-2016,16208,Ninox scutulata
NC_029383,01-MAR-2016,16379,Larus vegae
NC_029340,01-MAR-2016,16701,Callipepla squamata
KT894672,25-OCT-2015,16994,Turnagra capensis
KP019939,12-MAR-2016,16931,Corvus splendens
KP019938,12-MAR-2016,16927,Corvus splendens
KP019937,12-MAR-2016,16925,Corvus splendens
KP019936,12-MAR-2016,16926,Corvus splendens
KP019935,12-MAR-2016,16926,Corvus splendens
KC545409,27-JAN-2016,16958,Mohoua novaeseelandiae
KC545406,27-JAN-2016,18540,Turdus philomelos
KC545407,27-JAN-2016,17821,Zosterops lateralis
KC545405,27-JAN-2016,16886,Rhipidura fuliginosa
KC545404,27-JAN-2016,16849,Prosthemadera novaeseelandiae
KC545403,27-JAN-2016,16827,Philesturnus carunculatus
KC545402,27-JAN-2016,16861,Petroica macrocephala
KC545401,27-JAN-2016,16912,Petroica australis
KC545400,27-JAN-2016,18645,Notiomystis cincta
KC545399,27-JAN-2016,16871,Gerygone igata
KC545398,27-JAN-2016,17973,Poodytes punctatus
KC545397,27-JAN-2016,16851,Anthus novaeseelandiae
NC_029360,01-MAR-2016,16793,Sturnus vulgaris
KU246035,05-MAR-2016,16834,Motacilla lugens
KU057376,16-FEB-2016,16786,Campylorhynchus brunneicapillus
KU049722,13-FEB-2016,16688,Phasianus colchicus alaschanicus
KT943750,30-JAN-2016,16208,Ninox scutulata
KT943749,30-JAN-2016,16379,Larus vegae
NC_021137,23-APR-2013,17486,Pygoscelis adeliae
KT946692,25-JAN-2016,16793,Sturnus vulgaris
KT946691,25-JAN-2016,16793,Sturnus vulgaris
KP019940,13-JAN-2016,16927,Corvus splendens
KT722338,12-JAN-2016,16701,Callipepla squamata
KM078809,01-NOV-2014,16830,Pseudonestor xanthophrys
KM078807,01-NOV-2014,16833,Oreomystis bairdi
KM078806,01-NOV-2014,16812,Spinus psaltria
KM078804,01-NOV-2014,16831,Pyrrhula pyrrhula
KM078801,01-NOV-2014,16832,Hemignathus stejnegeri
KM078800,01-NOV-2014,16805,Loxia curvirostra
KM078799,01-NOV-2014,16833,Hemignathus parvus
KM078798,01-NOV-2014,16804,Serinus dorsostriatus
KM078797,01-NOV-2014,16830,Vestiaria coccinea
KM078796,01-NOV-2014,16812,Spinus spinus
KM078795,01-NOV-2014,16779,Cardinalis cardinalis
KM078794,01-NOV-2014,16805,Serinus canaria
KM078793,01-NOV-2014,16840,Melamprosops phaeosoma
KM078792,01-NOV-2014,16811,Eremopsaltria mongolica
KM078791,01-NOV-2014,16801,Leucosticte arctoa
KM078789,01-NOV-2014,16823,Coccothraustes coccothraustes
KM078788,01-NOV-2014,16830,Hemignathus virens virens
KM078786,01-NOV-2014,16812,Haemorhous cassinii
KM078785,01-NOV-2014,15589,Loxops coccineus
KM078784,01-NOV-2014,16802,Passer domesticus
KM078783,01-NOV-2014,16816,Chloris sinica
KM078782,01-NOV-2014,16822,Haemorhous mexicanus
KM078781,01-NOV-2014,16818,Pinicola enucleator
KM078780,01-NOV-2014,16835,Hemignathus flavus
KM078779,01-NOV-2014,16796,Carpodacus roseus
KM078778,01-NOV-2014,16824,Chlorophanes spiza
KM078776,01-NOV-2014,16829,Loxops caeruleirostris
KM078775,01-NOV-2014,16798,Leucosticte brandti
KM078773,01-NOV-2014,16840,Himatione sanguinea
KM078771,01-NOV-2014,16832,Paroreomyza montana
KM078770,01-NOV-2014,16810,Hesperiphona vespertina
KM078769,01-NOV-2014,16801,Fringilla coelebs
KM078768,01-NOV-2014,16714,Loxops mana
KM078767,01-NOV-2014,16773,Agelaius phoeniceus
KM078766,01-NOV-2014,16820,Carpodacus erythrinus
KM078765,01-NOV-2014,16757,Tangara episcopus
KM078764,01-NOV-2014,16810,Serinus albogularis
KM078763,01-NOV-2014,16802,Uragus sibiricus
NC_028346,05-NOV-2015,16599,Anas clypeata
NC_028195,01-NOV-2015,18470,Gorsachius melanolophus
NC_028194,01-NOV-2015,18562,Gorsachius goisagi
NC_028193,01-NOV-2015,19212,Gorsachius magnificus
NC_028178,01-NOV-2015,16562,Upupa epops
NC_028177,01-NOV-2015,16542,Halcyon coromanda
NC_028176,01-NOV-2015,16357,Sternula albifrons
NC_028174,01-NOV-2015,16845,Dendrocopos major
NC_028163,01-NOV-2015,17389,Otus bakkamoena
NC_028162,01-NOV-2015,17413,Otus scops
KT626858,15-NOV-2015,16775,Gallus gallus
KT626857,15-NOV-2015,16775,Gallus gallus
KT626856,15-NOV-2015,16775,Gallus gallus
KT626855,15-NOV-2015,16775,Gallus gallus
KT626854,15-NOV-2015,16775,Gallus gallus
KT626853,15-NOV-2015,16775,Gallus gallus
KT626852,15-NOV-2015,16775,Gallus gallus
KT626851,15-NOV-2015,16775,Gallus gallus
KT626850,15-NOV-2015,16662,Gallus gallus
KT626849,15-NOV-2015,16773,Gallus gallus
KT626848,15-NOV-2015,16775,Gallus gallus
KT626847,15-NOV-2015,16775,Gallus gallus
KT345702,25-OCT-2015,16599,Anas clypeata
NC_011718,17-DEC-2008,16914,Aegotheles cristatus
NC_011716,17-DEC-2008,17210,Eurystomus orientalis
EU344978,13-DEC-2008,17210,Eurystomus orientalis
EU344979,13-DEC-2008,16914,Aegotheles cristatus
NC_028039,08-OCT-2015,16773,Microspingus lateralis
NC_028038,08-OCT-2015,16768,Microspingus cabanisi
NC_028037,08-OCT-2015,16772,Castanozoster thoracicus
NC_028020,08-OCT-2015,16856,Campephilus guatemalensis
NC_028019,08-OCT-2015,16908,Sasia ochracea
KT364531,13-OCT-2015,18470,Gorsachius melanolophus
KT364530,13-OCT-2015,18562,Gorsachius goisagi
KT364529,13-OCT-2015,19212,Gorsachius magnificus
NC_027938,07-OCT-2015,17301,Aptenodytes forsteri
KT356220,12-OCT-2015,16562,Upupa epops
KT356219,12-OCT-2015,16542,Halcyon coromanda
KT350612,12-OCT-2015,16357,Sternula albifrons
KT350609,12-OCT-2015,16845,Dendrocopos major
KT340631,10-OCT-2015,17389,Otus bakkamoena
KT340630,10-OCT-2015,17413,Otus scops
NC_027845,14-SEP-2015,16818,Nestor notabilis
KM611477,02-SEP-2015,16402,Melopsittacus undulatus
KM611473,02-SEP-2015,18525,Prioniturus luconensis
KM611470,02-SEP-2015,18461,Forpus passerinus
KM611467,02-SEP-2015,18909,Amazona ochrocephala
KM611474,02-SEP-2015,17962,Psittacus erithacus
KP881611,28-APR-2015,16740,Anser cygnoides
KT272190,27-SEP-2015,16773,Microspingus lateralis
KT272189,27-SEP-2015,16768,Microspingus cabanisi
KT272188,27-SEP-2015,16772,Castanozoster thoracicus
EU725864,16-SEP-2009,17264,Hemiphaga novaeseelandiae
KT443920,20-SEP-2015,16856,Campephilus guatemalensis
KT443919,20-SEP-2015,16908,Sasia ochracea
KM611475,02-SEP-2015,16776,Psittrichas fulgidus
KM611472,02-SEP-2015,16818,Nestor notabilis
KM611471,02-SEP-2015,16755,Myiopsitta monachus
KM611469,02-SEP-2015,16842,Eclectus roratus
KM611468,02-SEP-2015,16902,Coracopsis vasa
KM611466,02-SEP-2015,16990,Ara militaris
KT159230,23-AUG-2015,17301,Aptenodytes forsteri
KJ735514,12-JAN-2015,19097,Phoebastria albatrus
KJ735513,12-JAN-2015,19088,Phoebastria immutabilis
KJ735512,12-JAN-2015,19072,Phoebastria nigripes
NC_027455,14-JUL-2015,16739,Florisuga mellivora
NC_027454,14-JUL-2015,16859,Oreotrochilus melanogaster
NC_027453,14-JUL-2015,16817,Hylocharis cyanus
KJ833586,01-SEP-2014,16604,Anas platyrhynchos
KM433666,03-NOV-2014,16786,Gallus gallus
NC_027275,18-JUN-2015,17773,Phaethon lepturus
NC_027231,18-JUN-2015,16764,Tregellasia capito
NC_027230,18-JUN-2015,16771,Eopsaltria georgiana
NC_027229,18-JUN-2015,16771,Eopsaltria griseogularis
NC_027173,02-JUN-2015,16927,Corvus macrorhynchos
KJ619588,24-JUN-2015,16739,Florisuga mellivora
KJ619587,24-JUN-2015,16859,Oreotrochilus melanogaster
KJ619586,24-JUN-2015,16817,Hylocharis cyanus
KR349465,10-JUN-2015,17773,Phaethon lepturus
NC_024868,17-SEP-2014,16218,Hyliota flavigaster
KM374661,09-JUN-2015,16766,Eopsaltria australis
KM374660,09-JUN-2015,16761,Eopsaltria griseogularis
KM374659,09-JUN-2015,16777,Eopsaltria australis
KM374658,09-JUN-2015,16766,Eopsaltria australis
KM374657,09-JUN-2015,16777,Eopsaltria australis
KM374656,09-JUN-2015,16766,Eopsaltria australis
KM374655,09-JUN-2015,16764,Tregellasia leucops
KM374654,09-JUN-2015,16777,Eopsaltria australis
KM374653,09-JUN-2015,16766,Eopsaltria australis
KM374652,09-JUN-2015,16766,Eopsaltria australis
KM374651,09-JUN-2015,16766,Eopsaltria australis
KM374650,09-JUN-2015,16766,Eopsaltria australis
KM374649,09-JUN-2015,16766,Eopsaltria australis
KM374648,09-JUN-2015,16777,Eopsaltria australis
KM374647,09-JUN-2015,16766,Eopsaltria australis
KM374646,09-JUN-2015,16766,Eopsaltria australis
KM374645,09-JUN-2015,16766,Eopsaltria australis
KM374644,09-JUN-2015,16777,Eopsaltria australis
KM374643,09-JUN-2015,16761,Eopsaltria griseogularis
KM374642,09-JUN-2015,16777,Eopsaltria australis
KM374641,09-JUN-2015,16777,Eopsaltria australis
KM374640,09-JUN-2015,16777,Eopsaltria australis
KM374639,09-JUN-2015,16777,Eopsaltria australis
KM374638,09-JUN-2015,16761,Eopsaltria georgiana
KM374637,09-JUN-2015,16764,Tregellasia capito
KM374636,09-JUN-2015,16766,Eopsaltria australis
KM374635,09-JUN-2015,16771,Eopsaltria georgiana
KM374634,09-JUN-2015,16777,Eopsaltria australis
KM374633,09-JUN-2015,16766,Eopsaltria australis
KM374632,09-JUN-2015,16777,Eopsaltria australis
KM374631,09-JUN-2015,16777,Eopsaltria australis
KM374630,09-JUN-2015,16761,Eopsaltria griseogularis
KM374629,09-JUN-2015,16761,Eopsaltria griseogularis
KM374628,09-JUN-2015,16777,Eopsaltria australis
KM374627,09-JUN-2015,16777,Eopsaltria australis
KM374626,09-JUN-2015,16777,Eopsaltria australis
KM374625,09-JUN-2015,16771,Eopsaltria griseogularis
KM374624,09-JUN-2015,16777,Eopsaltria australis
KM374623,09-JUN-2015,16777,Eopsaltria australis
KM374622,09-JUN-2015,16766,Eopsaltria australis
KM374621,09-JUN-2015,16777,Eopsaltria australis
KR057957,16-MAY-2015,16927,Corvus macrorhynchos
KP319029,12-MAY-2015,17245,Columba livia
KC352730,04-OCT-2013,16719,Arborophila brunneopectus
KJ716444,30-APR-2015,16730,Arborophila ardens
NC_026783,06-APR-2015,16898,Corvus hawaiiensis
KP636801,21-APR-2015,16964,Streptopelia chinensis
KP161620,18-MAR-2015,16898,Corvus hawaiiensis
KP161619,18-MAR-2015,16898,Corvus hawaiiensis
NC_026548,25-FEB-2015,16690,Crossoptilon mantchuricum
NC_026547,25-FEB-2015,16682,Crossoptilon harmani
KP681581,08-MAR-2015,16785,Gallus gallus
KP681580,08-MAR-2015,16785,Gallus gallus
NC_000878,24-AUG-1999,18068,Falco peregrinus
KP336714,24-FEB-2015,17654,Accipiter virgatus
KP259808,15-FEB-2015,16680,Crossoptilon crossoptilon
KP259807,15-FEB-2015,16690,Crossoptilon mantchuricum
KP259806,15-FEB-2015,16682,Crossoptilon harmani
NC_026190,21-JAN-2015,19097,Phoebastria albatrus
NC_026189,21-JAN-2015,19088,Phoebastria immutabilis
NC_026188,21-JAN-2015,19072,Phoebastria nigripes
JX524613,30-DEC-2014,16988,Ara militaris mexicanus
JQ782215,30-DEC-2014,16983,Ara glaucogularis
NC_025927,16-DEC-2014,16905,Pyrrhocorax graculus
NC_025926,16-DEC-2014,16889,Pyrrhocorax pyrrhocorax
NC_025925,16-DEC-2014,19493,Ixobrychus sinensis
NC_025924,16-DEC-2014,19509,Ixobrychus eurhythmus
NC_025923,16-DEC-2014,20350,Botaurus stellaris
NC_025922,16-DEC-2014,19087,Butorides striata
NC_025921,16-DEC-2014,19341,Ardeola bacchus
NC_025920,16-DEC-2014,19656,Egretta sacra
NC_025919,16-DEC-2014,18722,Ardea purpurea
NC_025918,16-DEC-2014,18543,Ardea intermedia
NC_025917,16-DEC-2014,18959,Bubulcus ibis
NC_025916,16-DEC-2014,19212,Ardea modesta
NC_025914,16-DEC-2014,16917,Montifringilla taczanowskii
NC_025913,16-DEC-2014,16912,Montifringilla adamsi
NC_025912,16-DEC-2014,16913,Pyrgilauda blanfordi
NC_025911,16-DEC-2014,16923,Montifringilla nivalis
NC_025915,16-DEC-2014,16912,Pyrgilauda davidiana
NC_025599,14-NOV-2014,16801,Fringilla coelebs
NC_025630,14-NOV-2014,16830,Pseudonestor xanthophrys
NC_025628,14-NOV-2014,16833,Oreomystis bairdi
NC_025627,14-NOV-2014,16812,Spinus psaltria
NC_025625,14-NOV-2014,16831,Pyrrhula pyrrhula
NC_025624,14-NOV-2014,16832,Hemignathus stejnegeri
NC_025623,14-NOV-2014,16805,Loxia curvirostra
NC_025622,14-NOV-2014,16833,Hemignathus parvus
NC_025621,14-NOV-2014,16804,Serinus dorsostriatus
NC_025620,14-NOV-2014,16830,Vestiaria coccinea
NC_025618,14-NOV-2014,16779,Cardinalis cardinalis
NC_025617,14-NOV-2014,16840,Melamprosops phaeosoma
NC_025616,14-NOV-2014,16811,Eremopsaltria mongolica
NC_025615,14-NOV-2014,16801,Leucosticte arctoa
NC_025614,14-NOV-2014,16823,Coccothraustes coccothraustes
NC_025613,14-NOV-2014,16812,Haemorhous cassinii
NC_025612,14-NOV-2014,15589,Loxops coccineus
NC_025611,14-NOV-2014,16802,Passer domesticus
NC_025610,14-NOV-2014,16822,Haemorhous mexicanus
NC_025609,14-NOV-2014,16818,Pinicola enucleator
NC_025608,14-NOV-2014,16835,Hemignathus flavus
NC_025607,14-NOV-2014,16796,Carpodacus roseus
NC_025606,14-NOV-2014,16824,Chlorophanes spiza
NC_025605,14-NOV-2014,16829,Loxops caeruleirostris
NC_025604,14-NOV-2014,16798,Leucosticte brandti
NC_025602,14-NOV-2014,16840,Himatione sanguinea
NC_025601,14-NOV-2014,16832,Paroreomyza montana
NC_025600,14-NOV-2014,16810,Hesperiphona vespertina
NC_025598,14-NOV-2014,16714,Loxops mana
NC_025596,14-NOV-2014,16757,Tangara episcopus
NC_025595,14-NOV-2014,16810,Serinus albogularis
NC_025594,14-NOV-2014,16802,Uragus sibiricus
NC_025556,14-NOV-2014,16746,Larus crassirostris
NC_025597,14-NOV-2014,16820,Carpodacus erythrinus
KJ598623,11-DEC-2014,16905,Pyrrhocorax graculus
KJ598622,11-DEC-2014,16889,Pyrrhocorax pyrrhocorax
NC_025900,11-DEC-2014,18703,Ardea cinerea
KC875856,17-APR-2013,18229,Pelagodroma marina
KC875855,17-APR-2013,17486,Pygoscelis adeliae
KJ148632,01-DEC-2014,16912,Pyrgilauda davidiana
KJ148631,01-DEC-2014,16917,Montifringilla taczanowskii
KJ148630,01-DEC-2014,16912,Montifringilla adamsi
KJ148629,01-DEC-2014,16913,Pyrgilauda blanfordi
KJ148628,01-DEC-2014,16923,Montifringilla nivalis
KJ190959,06-APR-2014,18640,Ixobrychus cinnamomeus
KJ190958,06-APR-2014,19493,Ixobrychus sinensis
KJ190957,06-APR-2014,19340,Dupetor flavicollis
KJ190956,06-APR-2014,19509,Ixobrychus eurhythmus
KJ190955,06-APR-2014,20350,Botaurus stellaris
KJ190954,06-APR-2014,19853,Nycticorax nycticorax
KJ190953,06-APR-2014,19087,Butorides striata
KJ190952,06-APR-2014,19341,Ardeola bacchus
KJ190951,06-APR-2014,19656,Egretta sacra
KJ190950,06-APR-2014,19822,Egretta garzetta
KJ190949,06-APR-2014,20058,Egretta eulophotes
KJ190948,06-APR-2014,18722,Ardea purpurea
KJ190947,06-APR-2014,18703,Ardea cinerea
KJ190946,06-APR-2014,18543,Ardea intermedia
KJ190945,06-APR-2014,18959,Bubulcus ibis
KJ190944,06-APR-2014,19212,Ardea modesta
KM507782,26-OCT-2014,16746,Larus crassirostris
NC_024873,17-SEP-2014,15568,Malurus melanocephalus
NC_024872,17-SEP-2014,16669,Turdus migratorius
NC_024871,17-SEP-2014,16759,Tregellasia leucops
NC_024870,17-SEP-2014,16826,Sitta carolinensis
NC_024869,17-SEP-2014,17295,Vireo olivaceus
NC_024865,17-SEP-2014,16831,Oedistoma iliolophus
NC_024821,17-SEP-2014,16887,Passer montanus
NC_024922,24-SEP-2014,16625,Netta rufina
KC771255,01-OCT-2014,16596,Anas crecca
KJ909199,10-SEP-2014,15568,Malurus melanocephalus
KJ909191,10-SEP-2014,16218,Hyliota flavigaster
NC_024866,17-SEP-2014,16859,Regulus calendula
KC466568,17-SEP-2014,16625,Netta rufina
