accession,submission_date,sequence_length,organism 
KJ729079,02-AUG-2014,16619,Hypophthalmichthys nobilis
KJ729078,02-AUG-2014,16619,Hypophthalmichthys nobilis
KJ729077,02-AUG-2014,16620,Hypophthalmichthys nobilis
KJ729076,02-AUG-2014,16615,Hypophthalmichthys molitrix
KJ710363,01-JUL-2014,16620,Hypophthalmichthys nobilis
KJ710362,01-JUL-2014,16619,Hypophthalmichthys nobilis
KJ679505,01-JUL-2014,16620,Hypophthalmichthys nobilis
KJ679504,01-JUL-2014,16620,Hypophthalmichthys nobilis
KJ679503,01-JUL-2014,16615,Hypophthalmichthys molitrix
KJ671450,30-JUN-2014,16615,Hypophthalmichthys molitrix
KJ671449,30-JUN-2014,16614,Hypophthalmichthys molitrix
KP013758,09-MAR-2015,16648,Epinephelus fuscoguttatus
KP015738,08-MAR-2015,16819,Acheilognathus imberbis
KM986880,08-MAR-2015,16544,Decapterus macarellus
KM983421,08-MAR-2015,16484,Ageneiosus pardalis
KP410284,07-MAR-2015,16617,Pseudolaubuca sinensis
KP342509,04-MAR-2015,16540,Sinobdella sinensis
KM659025,24-FEB-2015,16581,Carassius auratus
KP316067,24-FEB-2015,16814,Schizopygopsis pylzovi
KP316066,24-FEB-2015,16618,Hemiculterella sauvagei
KP300644,22-FEB-2015,18202,Parachaenichthys charcoti
KP281293,18-FEB-2015,16786,Hypomesus olidus
KP255959,16-FEB-2015,16523,Silurus lanzhouensis
KP033453,15-FEB-2015,16313,Pygoplites diacanthus
KP247598,15-FEB-2015,16527,Tachysurus fulvidraco x Tachysurus vachelli
KP257572,07-FEB-2015,16418,Epinephelus coioides x Epinephelus lanceolatus
KP234027,14-FEB-2015,16496,Macropodus opercularis
KP260625,07-FEB-2015,16720,Hyporhamphus intermedius
KF006339,05-FEB-2015,16599,Pungtungia herzi
KM588227,01-DEC-2014,16496,Macropodus opercularis
KP125333,10-FEB-2015,16542,Sander lucioperca
KP090204,10-FEB-2015,16568,Pseudoplatystoma magdaleniatum
KP218262,10-FEB-2015,16998,Chaetodontoplus mesoleucus
KP218261,10-FEB-2015,16816,Apolemichthys kingi
KP144793,10-FEB-2015,16489,Mugilogobius chulae
NC_026118,10-JAN-2015,16623,Megalobrama amblycephala x Megalobrama hoffmanni
NC_026304,31-JAN-2015,16538,Pomacanthus imperator
NC_026303,31-JAN-2015,16533,Pomacanthus xanthometopon
NC_026294,31-JAN-2015,16580,Schizothorax lantsangensis
NC_026130,10-JAN-2015,16592,Leptobotia taeniops
NC_026129,10-JAN-2015,16521,Spinibarbus hollandi
NC_026128,10-JAN-2015,16590,Parabotia fasciatus
NC_026127,10-JAN-2015,16590,Parabotia banarescui
NC_026122,10-JAN-2015,16565,Devario laoensis
NC_026119,10-JAN-2015,16623,Sinibrama taeniatus
NC_026110,10-JAN-2015,16619,Coptodon zillii
NC_026109,10-JAN-2015,16626,Oreochromis variabilis
NC_026100,10-JAN-2015,16445,Sebastes longispinis
NC_026075,10-JAN-2015,17511,Dicentrarchus punctatus
NC_026074,10-JAN-2015,18253,Dicentrarchus labrax
KM507291,03-FEB-2015,16529,Hemibagrus sp. RCH-2015
KP262030,02-FEB-2015,16620,Megalobrama pellegrini
KP170510,02-FEB-2015,16550,Neosalanx tangkahkeii
KP218260,02-FEB-2015,16615,Holacanthus clarionensis
KP018404,02-FEB-2015,16151,Centropyge interrupta
NC_026313,31-JAN-2015,16537,Perca fluviatilis
KM410088,28-JAN-2015,16537,Perca fluviatilis
KJ958906,01-SEP-2014,16663,Acanthogobius hasta
KP218259,26-JAN-2015,16538,Pomacanthus imperator
KP218258,26-JAN-2015,16533,Pomacanthus xanthometopon
KP143725,25-JAN-2015,16580,Schizothorax lantsangensis
JQ860109,16-MAY-2012,16601,Lateolabrax maculatus
NC_026229,21-JAN-2015,16494,Lagocephalus suezensis
NC_026221,21-JAN-2015,16607,Bangana decora
NC_026213,21-JAN-2015,16560,Vanmanenia pingchowensis
NC_026211,21-JAN-2015,16544,Sorubim cuspicaudus
NC_026191,21-JAN-2015,16465,Sebastes owstoni
KP085590,20-JAN-2015,16656,Oncorhynchus mykiss
KP064328,19-JAN-2015,16612,Hemibarbus labeo
KP013619,19-JAN-2015,16494,Lagocephalus suezensis
KP013618,19-JAN-2015,16442,Lagocephalus sceleratus
KM999224,17-JAN-2015,16607,Bangana decora
KP005457,14-JAN-2015,16560,Vanmanenia pingchowensis
KP090205,14-JAN-2015,16544,Sorubim cuspicaudus
KJ834063,09-JAN-2015,16465,Sebastes owstoni
KJ710625,08-JUL-2014,17125,Coilia mystus
KM272589,31-DEC-2014,16623,Sinibrama taeniatus
JX155734,31-DEC-2014,16589,Leptobotia elongata
JX155733,31-DEC-2014,16567,Jinshaia sinensis
KM386686,24-DEC-2014,16592,Leptobotia taeniops
KM401857,23-DEC-2014,16521,Spinibarbus hollandi
KM393223,23-DEC-2014,16590,Parabotia fasciatus
KM393222,23-DEC-2014,16590,Parabotia banarescui
KM461717,23-DEC-2014,17184,Cheilinus undulatus
KM396312,23-DEC-2014,16572,Triplophysa robusta
KP115291,21-DEC-2014,16565,Devario laoensis
KJ834061,19-DEC-2014,16445,Sebastes longispinis
KJ168066,17-DEC-2014,17511,Dicentrarchus punctatus
KJ168065,17-DEC-2014,18253,Dicentrarchus labrax
KJ168064,17-DEC-2014,17704,Dicentrarchus labrax
KP025957,17-DEC-2014,16623,Megalobrama amblycephala x Megalobrama hoffmanni
NC_025953,16-DEC-2014,16538,Chelmon rostratus
NC_025951,16-DEC-2014,16705,Curimata mivartii
NC_025950,16-DEC-2014,16840,Ichthyoelephas longirostris
NC_025947,16-DEC-2014,16602,Parasinilabeo assimilis
NC_025941,16-DEC-2014,16829,Oedalechilus labiosus
NC_025937,16-DEC-2014,16490,Argyrosomus amoyensis
KM658974,16-DEC-2014,16619,Coptodon zillii
KM658973,16-DEC-2014,16626,Oreochromis variabilis
NC_025770,26-NOV-2014,16581,Procypris mera
NC_025671,14-NOV-2014,16585,Andinoacara rivulatus
NC_025650,14-NOV-2014,16895,Diptychus maculatus
NC_025648,14-NOV-2014,16737,Coregonus ussuriensis
NC_025644,14-NOV-2014,16588,Carangoides equula
NC_025631,14-NOV-2014,16603,Platysmacheilus nudiventris
NC_025590,14-NOV-2014,16608,Ctenopharyngodon idellus x Elopichthys bambusa
NC_025589,14-NOV-2014,16751,Hucho hucho
NC_025585,14-NOV-2014,16470,Platydoras armatulus
NC_025584,14-NOV-2014,16523,Hypostomus plecostomus
NC_025576,14-NOV-2014,16736,Coregonus peled
NC_025566,14-NOV-2014,16570,Alectis ciliaris
NC_025562,14-NOV-2014,16600,Garra imberba
NC_025519,14-NOV-2014,16528,Thunnus atlanticus
NC_025517,14-NOV-2014,16548,Plectorhinchus lineatus
NC_025515,14-NOV-2014,16565,Tanakia limbata
NC_025337,24-OCT-2014,16493,Sillago asiatica
NC_025336,24-OCT-2014,16747,Rasbora trilineata
NC_025326,24-OCT-2014,16581,Rhodeus sericeus
NC_025321,24-OCT-2014,16569,Homatula potanini
NC_025319,24-OCT-2014,16602,Discogobio yunnanensis
NC_025317,24-OCT-2014,16493,Siniperca chuatsi x Siniperca knerii
NC_025307,24-OCT-2014,16502,Nibea coibor
NC_025303,24-OCT-2014,16842,Ptychobarbus kaznakovi
NC_025301,24-OCT-2014,16644,Rhabdosargus sarba
NC_025300,24-OCT-2014,16616,Xenophysogobio nudicorpa
NC_025298,24-OCT-2014,16647,Sillago indica
NC_025297,24-OCT-2014,16558,Metahomaloptera omeiensis
NC_025286,24-OCT-2014,16615,Nipponocypris koreanus
KM361633,28-OCT-2014,16736,Coregonus peled
KM077128,01-OCT-2014,16558,Metahomaloptera omeiensis
KF765500,08-JUL-2014,16675,Engraulis japonicus
KM978959,09-DEC-2014,16538,Chelmon rostratus
KP025764,08-DEC-2014,16705,Curimata mivartii
KP025763,08-DEC-2014,16840,Ichthyoelephas longirostris
KP003984,07-DEC-2014,16602,Parasinilabeo assimilis
KP018402,07-DEC-2014,16829,Oedalechilus labiosus
KP027408,07-DEC-2014,16552,Saurida wanieso
KM257863,06-DEC-2014,16490,Argyrosomus amoyensis
KM243919,06-DEC-2014,16586,Schizothorax pseudoaksaiensis
KM234972,06-DEC-2014,16499,Sillago aeolus
KJ710626,08-JUL-2014,16828,Coilia nasus
KM588080,01-DEC-2014,16528,Thunnus albacares
KM577633,01-DEC-2014,16513,Hemibagrus sp. SWH
KF925362,30-NOV-2014,16529,Thunnus maccoyii
KF765806,26-NOV-2014,16580,Traccatichthys taeniatus
KM593242,23-NOV-2014,16787,Schizopygopsis malacanthus baoxingensis
KM488633,22-NOV-2014,16497,Pterois volitans
KM461699,22-NOV-2014,16581,Procypris mera
KM044500,23-NOV-2014,16622,Culter alburnus
KM377093,11-NOV-2014,16458,Epinephelus coioides
KM386619,10-NOV-2014,16743,Epinephelus lanceolatus
KM659026,05-NOV-2014,16895,Diptychus maculatus
KM210289,04-NOV-2014,16737,Coregonus ussuriensis
KM201334,03-NOV-2014,16588,Carangoides equula
KM201364,03-NOV-2014,16547,Lota lota
KM454860,03-NOV-2014,16526,Hemibagrus nemurus
KM657956,02-NOV-2014,16510,Perccottus glenii
KM273123,01-NOV-2014,23152,Drepane punctata
KM502565,01-NOV-2014,16603,Platysmacheilus nudiventris
KM401549,01-NOV-2014,16608,Ctenopharyngodon idellus x Elopichthys bambusa
KM588351,29-OCT-2014,16751,Hucho hucho
KM517200,29-OCT-2014,16588,Salanx ariakensis
KM576101,29-OCT-2014,16470,Platydoras armatulus
KM576100,29-OCT-2014,16523,Hypostomus plecostomus
KM508828,29-OCT-2014,16610,Hemibarbus sp. 090914
KM257722,27-OCT-2014,16535,Protonibea diacanthus
KM522837,27-OCT-2014,16570,Alectis ciliaris
KM255666,27-OCT-2014,16600,Garra imberba
KM081703,27-OCT-2014,16597,Abbottina rivularis
KM405517,25-OCT-2014,16528,Thunnus atlanticus
KM099284,25-OCT-2014,16548,Plectorhinchus lineatus
KM386633,22-OCT-2014,16565,Tanakia limbata
KM363244,22-OCT-2014,16519,Lota lota
KM363243,22-OCT-2014,16896,Coilia nasus
KM350211,21-OCT-2014,16493,Sillago asiatica
KM368340,20-OCT-2014,16686,Mugil cephalus
KM200714,21-OCT-2014,16747,Rasbora trilineata
KF815977,20-OCT-2014,16504,Siniperca undulata
NC_024879,17-SEP-2014,16504,Siniperca scherzeri x Siniperca chuatsi
NC_024876,17-SEP-2014,16497,Siniperca chuatsi x Siniperca scherzeri
NC_025242,04-OCT-2014,16534,Cottus czerskii
NC_025225,04-OCT-2014,16550,Channa asiatica
NC_024940,29-SEP-2014,16722,Piaractus mesopotamicus
NC_024941,25-SEP-2014,17721,Salminus brasiliensis
NC_024939,24-SEP-2014,16699,Prochilodus lineatus
NC_024938,24-SEP-2014,16800,Brycon orbignyanus
NC_024921,24-SEP-2014,17111,Heteromycteris japonicus
NC_024885,17-SEP-2014,16677,Rhodeus lighti
NC_024881,17-SEP-2014,16492,Siganus canaliculatus
NC_024880,17-SEP-2014,16677,Schizopygopsis malacanthus
NC_024842,17-SEP-2014,16914,Premnas biaculeatus
NC_024841,17-SEP-2014,16579,Amphiprion perideraion
NC_024840,17-SEP-2014,16774,Amphiprion frenatus
NC_024836,17-SEP-2014,16546,Saurida umeyoshii
NC_024834,17-SEP-2014,16619,Elopichthys bambusa
NC_024833,17-SEP-2014,16582,Schizothorax pseudoaksaiensis
KM373519,14-OCT-2014,16592,Xenophysogobio nudicorpa
KM052222,08-OCT-2014,16581,Rhodeus sericeus
KM017732,07-OCT-2014,16569,Homatula potanini
KJ997760,05-OCT-2014,16602,Discogobio yunnanensis
KJ960194,04-OCT-2014,16493,Siniperca chuatsi x Siniperca knerii
KM233452,01-OCT-2014,16502,Nibea coibor
KM268050,01-OCT-2014,16842,Ptychobarbus kaznakovi
KM272585,01-OCT-2014,16644,Rhabdosargus sarba
KM257636,01-OCT-2014,16900,Coilia nasus
KM255691,01-OCT-2014,16616,Xenophysogobio nudicorpa
KM186884,01-OCT-2014,16647,Sillago indica
KM029965,01-OCT-2014,16525,Clarias fuscus
KJ427719,01-OCT-2014,16615,Nipponocypris koreanus
KF667491,01-OCT-2014,17302,Sebastiscus marmoratus
KJ789859,29-SEP-2014,16596,Acipenser gueldenstaedtii
KJ956027,29-SEP-2014,16534,Cottus czerskii
KM259918,29-SEP-2014,16510,Clarias batrachus
NC_024163,30-MAY-2014,16604,Platysmacheilus exiguus
NC_019575,03-DEC-2012,16602,Alburnus tarichi
NC_019574,03-DEC-2012,16612,Alburnus istanbulensis
KJ948424,28-SEP-2014,16615,Anguilla japonica
KJ930190,27-SEP-2014,16550,Channa asiatica
NC_024930,24-SEP-2014,16600,Microphysogobio fukiensis
KM245047,21-SEP-2014,17721,Salminus brasiliensis
KM245046,21-SEP-2014,16722,Piaractus mesopotamicus
KM245045,21-SEP-2014,16699,Prochilodus lineatus
KM245044,21-SEP-2014,16800,Brycon orbignyanus
NC_022930,27-NOV-2013,16600,Romanogobio tenuicorpus
NC_022678,03-NOV-2013,16622,Parabramis pekinensis
NC_022145,27-AUG-2013,16599,Acrossocheilus monticola
NC_021757,18-JUL-2013,16684,Acipenser schrenckii
NC_021755,18-JUL-2013,16576,Tor putitora
NC_021651,05-JUL-2013,16651,Parahucho perryi
NC_021619,29-JUN-2013,16572,Psenes pellucidus
NC_021616,29-JUN-2013,16549,Spinibarbus denticulatus
NC_021614,29-JUN-2013,16497,Cromileptes altivelis
NC_021612,29-JUN-2013,16761,Epinephelus trimaculatus
NC_021473,12-JUN-2013,16607,Onychostoma alticorpus
NC_021462,10-JUN-2013,16920,Epinephelus epistictus
NC_021460,10-JUN-2013,16509,Psenopsis anomala
NC_021451,10-JUN-2013,16568,Microphysogobio alticorpus
NC_021450,10-JUN-2013,16797,Epinephelus quoyanus
NC_021448,10-JUN-2013,16592,Schizothorax richardsonii
NC_021395,10-JUN-2013,16533,Pseudobagrus truncatus
NC_021393,10-JUN-2013,16533,Pseudobagrus brevicaudatus
NC_021134,23-APR-2013,16771,Cephalopholis boenak
NC_015142,16-FEB-2011,16576,Carassius auratus ssp. 'Pingxiang'
HQ875340,13-FEB-2011,16576,Carassius auratus ssp. 'Pingxiang'
JQ639060,16-SEP-2014,17111,Heteromycteris japonicus
KJ933414,15-SEP-2014,16600,Microphysogobio fukiensis
KJ888855,14-SEP-2014,16608,Squalidus sp. SX-0527
KM232987,14-SEP-2014,16677,Rhodeus lighti
KM077026,14-SEP-2014,16558,Channa argus kimurai
KJ913780,13-SEP-2014,16677,Schizopygopsis malacanthus
KJ933693,13-SEP-2014,16504,Siniperca scherzeri x Siniperca chuatsi
KJ907732,13-SEP-2014,16497,Siniperca chuatsi x Siniperca scherzeri
KJ872545,11-SEP-2014,16492,Siganus canaliculatus
KC992395,01-MAY-2014,17050,Phoxinus phoxinus tumensis
KC967217,01-MAY-2014,16606,Rhynchocypris cf. lagowskii CF-2013
KC905169,06-JUL-2013,16684,Acipenser schrenckii
KC914620,06-JUL-2013,16576,Tor putitora
KC897653,27-JUN-2013,16651,Parahucho perryi
KC894466,29-JUN-2013,16610,Abramis brama orientalis
KC878729,24-JUN-2013,16572,Psenes pellucidus
KC852197,18-JUN-2013,16549,Spinibarbus denticulatus
KC845547,18-JUN-2013,16497,Cromileptes altivelis
KC847086,15-JUN-2013,16761,Epinephelus trimaculatus
KC820796,18-FEB-2014,16592,Acipenser schrenckii
KC847084,12-JUN-2013,16683,Sarcocheilichthys sinensis sinensis
KC791686,11-JUN-2013,16607,Onychostoma alticorpus
KC816460,03-JUN-2013,16920,Epinephelus epistictus
KC768227,31-MAR-2014,16527,Pseudobagrus crassilabris
KC777290,02-JUN-2013,16509,Psenopsis anomala
KC788747,06-AUG-2013,16599,Acrossocheilus monticola
KC782765,11-JUL-2013,18008,Rachycentron canadum
KC762939,20-MAY-2013,16568,Microphysogobio alticorpus
KC790539,20-MAY-2013,16797,Epinephelus quoyanus
KC790369,19-MAY-2013,16592,Schizothorax richardsonii
KC537759,07-APR-2013,16771,Cephalopholis boenak
JX867259,12-MAY-2013,16533,Pseudobagrus truncatus
JX867256,19-MAY-2013,16533,Pseudobagrus brevicaudatus
JX242531,24-SEP-2013,16622,Parabramis pekinensis
JX444718,01-JAN-2014,16690,Tor tambroides
KJ850307,02-SEP-2014,16683,Sarcocheilichthys sinensis
KJ833754,01-SEP-2014,16914,Premnas biaculeatus
KJ833753,01-SEP-2014,16579,Amphiprion perideraion
KJ833752,01-SEP-2014,16774,Amphiprion frenatus
KJ819540,01-SEP-2014,16507,Clarias fuscus
NC_024753,26-AUG-2014,16501,Macropodus ocellatus
NC_024752,26-AUG-2014,16603,Anabas testudineus
NC_024749,26-AUG-2014,16629,Chanodichthys erythropterus
NC_024746,26-AUG-2014,16497,Pterois miles
NC_024739,26-AUG-2014,16527,Cottus dzungaricus
NC_024729,26-AUG-2014,16614,Metzia longinasus
NC_024674,06-AUG-2014,16836,Brachymystax tumensis
NC_024672,06-AUG-2014,16531,Glyptothorax sinensis
NC_024645,06-AUG-2014,16621,Culter alburnus x Ancherythroculter nigrocauda
NC_024634,06-AUG-2014,16613,Ladislavia taczanowskii
NC_024623,28-JUL-2014,16621,Megalobrama amblycephala x Ancherythroculter nigrocauda
NC_024621,28-JUL-2014,16584,Schizothorax chongi
NC_024611,28-JUL-2014,16574,Triplophysa siluroides
NC_024610,28-JUL-2014,16782,Solea ovata
NC_024609,28-JUL-2014,16567,Lepturichthys fimbriata
NC_024606,28-JUL-2014,16567,Jinshaia abbreviata
NC_024598,28-JUL-2014,16567,Jinshaia sinensis
NC_024597,28-JUL-2014,16567,Triplophysa anterodorsalis
NC_024588,28-JUL-2014,16595,Pseudogyrinocheilus prochilus
NC_024587,28-JUL-2014,16523,Plectorhinchus cinctus
NC_024578,28-JUL-2014,16596,Discogobio tetrabarbatus
NC_024574,28-JUL-2014,16607,Xenophysogobio boulengeri
NC_024572,28-JUL-2014,16596,Lutjanus johnii
NC_024566,28-JUL-2014,16607,Tanakia lanceolata
NC_024561,28-JUL-2014,16605,Squalidus gracilis
NC_024549,28-JUL-2014,16396,Sebastes oblongus
NC_024540,28-JUL-2014,16610,Rhinogobio cylindricus
NC_024536,28-JUL-2014,16526,Hippocampus barbouri
NC_024534,28-JUL-2014,16567,Sinogastromyzon sichangensis
NC_024531,28-JUL-2014,16822,Planiliza haematocheilus
NC_024530,28-JUL-2014,16526,Hippocampus ingens
NC_024528,28-JUL-2014,16606,Leuciscus baicalensis
NC_024527,28-JUL-2014,16614,Hemibarbus medius
KF142459,08-JUL-2014,16782,Solea ovata
KF673863,30-JUN-2014,16606,Leuciscus baicalensis
KM189365,26-AUG-2014,16546,Saurida umeyoshii
KM196112,26-AUG-2014,16619,Elopichthys bambusa
KM079630,26-AUG-2014,16582,Schizothorax pseudoaksaiensis
KJ813282,24-AUG-2014,16501,Macropodus ocellatus
KJ808811,23-AUG-2014,16603,Anabas testudineus
KJ801524,18-AUG-2014,16629,Chanodichthys erythropterus
KM093860,11-AUG-2014,16527,Cottus dzungaricus
KJ700440,09-AUG-2014,16795,Epinephelus akaara
KJ700439,09-AUG-2014,16795,Epinephelus akaara
KJ730525,03-AUG-2014,16754,Brachymystax tumensis
KJ730524,03-AUG-2014,16836,Brachymystax tumensis
KJ739617,02-AUG-2014,16531,Glyptothorax sinensis
KJ754096,02-AUG-2014,16556,Pampus argenteus
KJ711550,02-AUG-2014,16833,Hucho taimen
KJ711549,02-AUG-2014,16914,Hucho taimen
KF441551,31-JUL-2014,16613,Ladislavia taczanowskii
KJ094511,27-JUL-2014,16621,Culter alburnus x Ancherythroculter nigrocauda
KJ801831,22-JUL-2014,16621,Megalobrama amblycephala x Ancherythroculter nigrocauda
KJ718889,19-JUL-2014,16584,Schizothorax chongi
KJ781206,08-JUL-2014,16574,Triplophysa siluroides
KJ830772,08-JUL-2014,16567,Lepturichthys fimbriata
KJ754936,08-JUL-2014,16567,Jinshaia abbreviata
KJ754935,08-JUL-2014,16606,Oreoleuciscus potanini
KJ816316,08-JUL-2014,16652,Parahucho perryi
KJ816315,08-JUL-2014,16653,Parahucho perryi
KF771003,08-JUL-2014,16566,Paramisgurnus dabryanus
KF712276,08-JUL-2014,16526,Hippocampus barbouri
KF711948,08-JUL-2014,16567,Sinogastromyzon sichangensis
KF680453,08-JUL-2014,16526,Hippocampus ingens
KF612272,08-JUL-2014,16601,Saurogobio dabryi
KF672362,08-JUL-2014,16527,Ammodytes personatus
KJ739867,07-JUL-2014,16567,Jinshaia sinensis
KJ739868,07-JUL-2014,16567,Triplophysa anterodorsalis
KJ868177,06-JUL-2014,16611,Hemibarbus medius
KJ684987,02-JUL-2014,16595,Pseudogyrinocheilus prochilus
KJ690267,02-JUL-2014,16523,Plectorhinchus cinctus
NC_024434,24-JUN-2014,16593,Pareuchiloglanis sinensis
NC_024430,24-JUN-2014,16607,Paracanthobrama guichenoti
NC_024423,24-JUN-2014,16608,Rhinogobio typus
NC_024422,24-JUN-2014,16620,Megalobrama skolkovii
NC_024294,11-JUN-2014,16602,Ptychidio jordani
NC_024285,11-JUN-2014,16944,Aseraggodes kobensis
NC_024279,11-JUN-2014,16534,Pseudobagrus emarginatus
NC_024274,11-JUN-2014,16576,Barbonymus schwanefeldii
KJ589418,30-JUN-2014,16607,Tanakia lanceolata
KJ511779,06-JUL-2014,16550,Saurida undosquamis
KJ364658,30-JUN-2014,16605,Squalidus gracilis
KJ183133,30-JUN-2014,16608,Abbottina rivularis
KF836442,01-JUL-2014,16415,Sebastes pachycephalus
KF836441,01-JUL-2014,16396,Sebastes oblongus
KF724884,30-JUN-2014,16610,Rhinogobio cylindricus
KF640234,30-JUN-2014,16614,Hemibarbus medius
KC822643,30-JUN-2014,16540,Tachysurus nitidus
KF667528,06-JUL-2014,16822,Planiliza haematocheilus
KF926823,21-MAY-2014,16604,Platysmacheilus exiguus
KF647873,17-NOV-2013,16600,Romanogobio tenuicorpus
KJ669372,28-JUN-2014,16596,Discogobio tetrabarbatus
KJ643927,24-JUN-2014,16521,Protonibea diacanthus
KJ643926,24-JUN-2014,16596,Lutjanus johnii
KJ637323,21-JUN-2014,16593,Pareuchiloglanis sinensis
KJ645748,21-JUN-2014,16607,Paracanthobrama guichenoti
KF703442,19-JUN-2014,16612,Hemibarbus sp. 'Taiwanese barbel steed'
KJ499466,18-JUN-2014,16773,Acheilognathus macropterus
KJ631750,14-JUN-2014,16608,Rhinogobio typus
KJ630486,14-JUN-2014,16620,Megalobrama skolkovii
NC_018567,10-SEP-2012,16406,Repomucenus curvicornis
NC_024238,10-JUN-2014,16538,Poecilia reticulata
KJ620837,10-JUN-2014,16602,Ptychidio jordani
KJ601760,08-JUN-2014,16944,Aseraggodes kobensis
NC_024199,30-MAY-2014,16449,Takifugu flavidus
NC_024184,30-MAY-2014,16544,Trachinotus carolinus
NC_024109,14-MAY-2014,16693,Protosalanx hyalocranius
NC_024100,14-MAY-2014,16589,Cephalopholis sexmaculata
NC_024088,14-MAY-2014,16505,Siganus guttatus
NC_024086,14-MAY-2014,16504,Siganus puellus
NC_024058,02-MAY-2014,16523,Mogurnda adspersa
KF150287,31-MAY-2014,16548,Acipenser schrenckii
KJ600628,04-JUN-2014,16534,Pseudobagrus emarginatus
