accession,submission_date,sequence_length,organism 
KJ397608,22-Apr-14,17288,Lepus othus
KJ397607,22-Apr-14,16868,Lepus arcticus
KJ397606,22-Apr-14,17056,Lepus corsicanus
KJ397605,22-Apr-14,17755,Lepus timidus
NC_024043,29-Apr-14,17042,Lepus americanus
NC_024042,29-Apr-14,16916,Lepus granatensis
NC_024041,29-Apr-14,17732,Lepus townsendii
NC_024040,29-Apr-14,17755,Lepus timidus
KJ192236,29-Apr-14,16639,Capra hircus
KJ192235,29-Apr-14,16553,Capra hircus
KJ192234,29-Apr-14,16641,Capra hircus
KJ192233,29-Apr-14,16554,Capra hircus
KJ192232,29-Apr-14,16550,Capra hircus
KJ192231,29-Apr-14,16641,Capra hircus
KJ192230,29-Apr-14,16553,Capra hircus
KJ192229,29-Apr-14,16569,Capra hircus
KJ192228,29-Apr-14,16536,Capra hircus
KJ192227,29-Apr-14,16554,Capra hircus
KJ192226,29-Apr-14,15545,Capra hircus
KJ192225,29-Apr-14,16643,Capra hircus
KJ192224,29-Apr-14,16540,Capra hircus
KJ192223,29-Apr-14,16550,Capra hircus
KJ192222,29-Apr-14,15529,Capra hircus
KJ192220,29-Apr-14,16519,Capra hircus
KJ192219,29-Apr-14,16640,Capra hircus
KJ192218,29-Apr-14,16640,Capra hircus
KJ192217,29-Apr-14,16641,Capra hircus
KJ192216,29-Apr-14,16640,Capra hircus
KJ192215,29-Apr-14,16640,Capra hircus
KJ192214,29-Apr-14,16517,Capra hircus
KJ192213,29-Apr-14,16640,Capra hircus
KJ192212,29-Apr-14,16640,Capra hircus
KJ192211,29-Apr-14,16641,Capra hircus
KJ192210,29-Apr-14,16641,Capra hircus
KJ192209,29-Apr-14,16641,Capra hircus
KF709435,1-May-14,16802,Nyctereutes procyonoides koreensis
KF415127,1-May-14,16537,Gulo gulo
KF781664,1-May-14,16295,Mus musculus castaneus
KF781663,1-May-14,16300,Mus musculus castaneus
KF781662,1-May-14,16301,Mus musculus castaneus
KF781661,1-May-14,16300,Mus musculus castaneus
KF781660,1-May-14,16299,Mus musculus castaneus
KF781659,1-May-14,16306,Mus musculus castaneus
KF781658,1-May-14,16300,Mus musculus castaneus
KF781657,1-May-14,16302,Mus musculus castaneus
KF781656,1-May-14,16300,Mus musculus musculus
KF781655,1-May-14,16300,Mus musculus musculus
KF781654,1-May-14,16281,Mus musculus musculus
KF781653,1-May-14,16301,Mus musculus musculus
KF781652,1-May-14,16303,Mus musculus musculus
KF781651,1-May-14,16301,Mus musculus musculus
KF781650,1-May-14,16315,Mus musculus musculus
KF781649,1-May-14,16299,Mus musculus musculus
KF781648,1-May-14,16301,Mus musculus musculus
KF781647,1-May-14,16300,Mus musculus musculus
KF781646,1-May-14,16299,Mus musculus musculus
KF781645,1-May-14,16299,Mus musculus musculus
KC977311,1-May-14,16957,Tarsius wallacei
KC977310,1-May-14,16965,Tarsius dentatus
KC977309,1-May-14,16965,Tarsius lariang
JX101653,1-May-14,16795,Pseudois nayaur
JX101652,1-May-14,16700,Pseudois nayaur nayaur
NC_024053,2-May-14,16957,Tarsius wallacei
NC_024052,2-May-14,16965,Tarsius dentatus
NC_024051,2-May-14,16965,Tarsius lariang
KJ472767,5-May-14,16730,Canis lupus familiaris
KF038166,16-May-14,16655,Equus caballus
KF038165,16-May-14,16656,Equus caballus
KF038164,16-May-14,16659,Equus caballus
KF038163,16-May-14,16657,Equus caballus
KF038162,16-May-14,16659,Equus caballus
KF038161,16-May-14,16656,Equus caballus
KF038160,16-May-14,16658,Equus caballus
KF038159,16-May-14,16658,Equus caballus
KJ508413,17-May-14,17008,Panthera tigris
KJ508412,17-May-14,16954,Panthera tigris
KJ508409,17-May-14,16760,Chrysocyon brachyurus
NC_024172,30-May-14,16760,Chrysocyon brachyurus
KF040450,31-May-14,17472,Lepus coreanus
KJ603240,3-Jun-14,16734,Vulpes zerda
NC_024259,11-Jun-14,17472,Lepus coreanus
KJ637145,11-Jun-14,16533,Canis lupus familiaris
KJ637144,11-Jun-14,16530,Canis lupus familiaris
KJ637143,11-Jun-14,16531,Canis lupus familiaris
KJ637142,11-Jun-14,16531,Canis lupus familiaris
KJ637141,11-Jun-14,16530,Canis lupus familiaris
KJ637140,11-Jun-14,16530,Canis lupus familiaris
KJ637139,11-Jun-14,16530,Canis lupus familiaris
KJ637138,11-Jun-14,16530,Canis lupus familiaris
KJ637137,11-Jun-14,16530,Canis lupus familiaris
KJ637136,11-Jun-14,16530,Canis lupus familiaris
KJ637135,11-Jun-14,16531,Canis lupus familiaris
KJ637134,11-Jun-14,16530,Canis lupus familiaris
KJ637133,11-Jun-14,16530,Canis lupus familiaris
KJ637132,11-Jun-14,16530,Canis lupus familiaris
KJ637131,11-Jun-14,16532,Canis lupus familiaris
KJ637130,11-Jun-14,16531,Canis lupus familiaris
KJ637129,11-Jun-14,16530,Canis lupus familiaris
KJ637128,11-Jun-14,16530,Canis lupus familiaris
KJ637127,11-Jun-14,16530,Canis lupus familiaris
KJ637126,11-Jun-14,16530,Canis lupus familiaris
KJ637125,11-Jun-14,16531,Canis lupus familiaris
KJ637124,11-Jun-14,16530,Canis lupus familiaris
KJ637123,11-Jun-14,16531,Canis lupus familiaris
KJ637122,11-Jun-14,16531,Canis lupus familiaris
KJ637121,11-Jun-14,16530,Canis lupus familiaris
KJ637120,11-Jun-14,16530,Canis lupus familiaris
KJ637119,11-Jun-14,16530,Canis lupus familiaris
KJ637118,11-Jun-14,16530,Canis lupus familiaris
KJ637117,11-Jun-14,16530,Canis lupus familiaris
KJ637116,11-Jun-14,16530,Canis lupus familiaris
KJ637115,11-Jun-14,16530,Canis lupus familiaris
KJ637114,11-Jun-14,16530,Canis lupus familiaris
KJ637113,11-Jun-14,16530,Canis lupus familiaris
KJ637112,11-Jun-14,16531,Canis lupus familiaris
KJ637111,11-Jun-14,16530,Canis lupus familiaris
KJ637110,11-Jun-14,16529,Canis lupus familiaris
KJ637109,11-Jun-14,16530,Canis lupus familiaris
KJ637108,11-Jun-14,16530,Canis lupus familiaris
KJ637107,11-Jun-14,16530,Canis lupus familiaris
KJ637106,11-Jun-14,16529,Canis lupus familiaris
KJ637105,11-Jun-14,16529,Canis lupus familiaris
KJ637104,11-Jun-14,16529,Canis lupus familiaris
KJ637103,11-Jun-14,16530,Canis lupus familiaris
KJ637102,11-Jun-14,16530,Canis lupus familiaris
KJ637101,11-Jun-14,16530,Canis lupus familiaris
KJ637100,11-Jun-14,16530,Canis lupus familiaris
KJ637099,11-Jun-14,16530,Canis lupus familiaris
KJ637098,11-Jun-14,16530,Canis lupus familiaris
KJ637097,11-Jun-14,16532,Canis lupus familiaris
KJ637096,11-Jun-14,16533,Canis lupus familiaris
KJ637095,11-Jun-14,16532,Canis lupus familiaris
KJ637094,11-Jun-14,16532,Canis lupus familiaris
KJ637093,11-Jun-14,16532,Canis lupus familiaris
KJ637092,11-Jun-14,16532,Canis lupus familiaris
KJ637091,11-Jun-14,16532,Canis lupus familiaris
KJ637090,11-Jun-14,16532,Canis lupus familiaris
KJ637089,11-Jun-14,16532,Canis lupus familiaris
KJ637088,11-Jun-14,16532,Canis lupus familiaris
KJ637087,11-Jun-14,16532,Canis lupus familiaris
KJ637086,11-Jun-14,16532,Canis lupus familiaris
KJ637085,11-Jun-14,16532,Canis lupus familiaris
KJ637084,11-Jun-14,16532,Canis lupus familiaris
KJ637083,11-Jun-14,16532,Canis lupus familiaris
KJ637082,11-Jun-14,16532,Canis lupus familiaris
KJ637081,11-Jun-14,16532,Canis lupus familiaris
KJ637080,11-Jun-14,16532,Canis lupus familiaris
KJ637079,11-Jun-14,16532,Canis lupus familiaris
KJ637078,11-Jun-14,16532,Canis lupus familiaris
KJ637077,11-Jun-14,16532,Canis lupus familiaris
KJ637076,11-Jun-14,16533,Canis lupus familiaris
KJ637075,11-Jun-14,16532,Canis lupus familiaris
KJ637074,11-Jun-14,16532,Canis lupus familiaris
KJ637073,11-Jun-14,16532,Canis lupus familiaris
KJ637072,11-Jun-14,16532,Canis lupus familiaris
KJ637071,11-Jun-14,16532,Canis lupus familiaris
KJ637070,11-Jun-14,16530,Canis lupus familiaris
KJ637069,11-Jun-14,16530,Canis lupus familiaris
KJ637068,11-Jun-14,16530,Canis lupus familiaris
KJ637067,11-Jun-14,16530,Canis lupus familiaris
KJ637066,11-Jun-14,16530,Canis lupus familiaris
KJ637065,11-Jun-14,16530,Canis lupus familiaris
KJ637064,11-Jun-14,16530,Canis lupus familiaris
KJ637063,11-Jun-14,16530,Canis lupus familiaris
KJ637062,11-Jun-14,16529,Canis lupus familiaris
KJ637061,11-Jun-14,16530,Canis lupus familiaris
KJ637060,11-Jun-14,16530,Canis lupus familiaris
KJ637059,11-Jun-14,16530,Canis lupus familiaris
KJ637058,11-Jun-14,16530,Canis lupus familiaris
KJ637057,11-Jun-14,16530,Canis lupus familiaris
KJ637056,11-Jun-14,16530,Canis lupus familiaris
KJ637055,11-Jun-14,16530,Canis lupus familiaris
KJ637054,11-Jun-14,16530,Canis lupus familiaris
KJ637053,11-Jun-14,16530,Canis lupus familiaris
KJ637052,11-Jun-14,16530,Canis lupus familiaris
KJ637051,11-Jun-14,16531,Canis lupus familiaris
KJ637050,11-Jun-14,16530,Canis lupus familiaris
KJ637049,11-Jun-14,16529,Canis lupus familiaris
KJ637048,11-Jun-14,16529,Canis lupus familiaris
KJ637047,11-Jun-14,16530,Canis lupus familiaris
KJ637046,11-Jun-14,16530,Canis lupus familiaris
KJ637045,11-Jun-14,16530,Canis lupus familiaris
KJ637044,11-Jun-14,16530,Canis lupus familiaris
KJ637043,11-Jun-14,16530,Canis lupus familiaris
KJ637042,11-Jun-14,16529,Canis lupus familiaris
KJ637041,11-Jun-14,16530,Canis lupus familiaris
KJ637040,11-Jun-14,16530,Canis lupus familiaris
KJ637039,11-Jun-14,16530,Canis lupus familiaris
KJ637038,11-Jun-14,16530,Canis lupus familiaris
KJ637037,11-Jun-14,16531,Canis lupus familiaris
KJ637036,11-Jun-14,16530,Canis lupus familiaris
KJ637035,11-Jun-14,16530,Canis lupus familiaris
KJ637034,11-Jun-14,16530,Canis lupus familiaris
KJ637033,11-Jun-14,16530,Canis lupus familiaris
KJ637032,11-Jun-14,16530,Canis lupus familiaris
KJ637031,11-Jun-14,16530,Canis lupus familiaris
KJ637030,11-Jun-14,16530,Canis lupus familiaris
KJ637029,11-Jun-14,16530,Canis lupus familiaris
KJ637028,11-Jun-14,16530,Canis lupus familiaris
KJ522809,22-Jun-14,16730,Canis lupus familiaris
KC663621,24-Jun-14,16307,Mus musculus musculus
KC663620,24-Jun-14,16312,Mus musculus domesticus
KC663619,24-Jun-14,16301,Mus musculus domesticus
KC663618,24-Jun-14,16299,Mus musculus domesticus
KC762224,2-Jul-14,16360,Meriones unguiculatus
KJ704989,5-Jul-14,16322,Bos grunniens
KJ680375,5-Jul-14,16270,Cricetulus kamensis
KJ700441,5-Jul-14,16441,Capricornis sp. HD-2014
KJ636050,6-Jul-14,16718,Prionodon pardicolor
KJ624980,6-Jul-14,16938,Genetta servalina
KJ619487,6-Jul-14,17103,Nandinia binotata
KJ081440,7-Jul-14,16971,Vespertilio sinensis
KF918859,8-Jul-14,16353,Myodes glareolus
KF680163,8-Jul-14,16526,Trachypithecus pileatus
KJ920198,8-Jul-14,17240,Suncus murinus
KJ709686,8-Jul-14,16340,Bos taurus
KJ709685,8-Jul-14,16340,Bos taurus
KJ709684,8-Jul-14,16339,Bos taurus
KJ709683,8-Jul-14,16340,Bos taurus
KJ709682,8-Jul-14,16339,Bos taurus
KJ709681,8-Jul-14,16340,Bos taurus
KJ545899,8-Jul-14,17121,Anourosorex squamipes
KC592393,27-Jul-14,16689,Cheracebus lugens
KC592392,27-Jul-14,16670,Chiropotes israelita
KC592391,27-Jul-14,16523,Callimico goeldii
KC592390,27-Jul-14,16586,Aotus azarai infulatus
KF937876,27-Jul-14,16303,Mus musculus
KF937875,27-Jul-14,16299,Mus musculus domesticus
KF937874,27-Jul-14,16300,Mus musculus domesticus
KF937873,27-Jul-14,16301,Mus musculus domesticus
KJ940969,27-Jul-14,16640,Capra hircus
KJ866876,27-Jul-14,16966,Panthera pardus japonensis
KJ868164,27-Jul-14,16874,Wallabia bicolor
KJ868162,27-Jul-14,16874,Thylogale billardierii
KJ868160,27-Jul-14,15984,Spilocuscus maculatus
KJ868156,27-Jul-14,16849,Setonix brachyurus
KJ868153,27-Jul-14,15940,Pseudochirulus herbertensis
KJ868152,27-Jul-14,16099,Pseudochirulus canescens
KJ868148,27-Jul-14,16905,Potorous longipes
KJ868141,27-Jul-14,16856,Petrogale xanthopus
KJ868140,27-Jul-14,16898,Petrogale brachyotis
KJ868139,27-Jul-14,16037,Petauroides volans
KJ868133,27-Jul-14,16847,Onychogalea unguifera
KJ868131,27-Jul-14,15514,Ningaui ridei
KJ868130,27-Jul-14,19884,Neophascogale lorentzii
KJ868119,27-Jul-14,16865,Notamacropus eugenii
KJ868118,27-Jul-14,17028,Lasiorhinus krefftii
KJ868117,27-Jul-14,16773,Lagorchestes conspicillatus
KJ868113,27-Jul-14,16018,Dorcopsulus vanheurni
KJ868111,27-Jul-14,16864,Dendrolagus lumholtzi
KJ868110,27-Jul-14,16064,Dendrolagus dorianus
KJ868102,27-Jul-14,16850,Bettongia penicillata
KJ868101,27-Jul-14,16857,Bettongia lesueur
KJ868099,27-Jul-14,17341,Antechinus godmani
KJ868098,27-Jul-14,16018,Antechinus flavipes
KJ868095,27-Jul-14,16828,Aepyprymnus rufescens
NC_024569,28-Jul-14,16718,Prionodon pardicolor
NC_024568,28-Jul-14,16938,Genetta servalina
NC_024567,28-Jul-14,17103,Nandinia binotata
NC_024592,28-Jul-14,16270,Cricetulus kamensis
NC_024558,28-Jul-14,16971,Vespertilio sinensis
NC_024538,28-Jul-14,16353,Myodes glareolus
NC_024529,28-Jul-14,16526,Trachypithecus pileatus
NC_024604,28-Jul-14,17240,Suncus murinus
NC_024563,28-Jul-14,17121,Anourosorex squamipes
KF914213,29-Jul-14,16429,Gorilla beringei graueri
KF914214,29-Jul-14,16409,Gorilla gorilla gorilla
KJ720205,2-Aug-14,16710,Sus scrofa
KJ184175,3-Aug-14,16398,Rupicapra rupicapra cartusiana
KJ184173,3-Aug-14,16399,Rupicapra pyrenaica ornata
KJ184174,3-Aug-14,16398,Rupicapra pyrenaica pyrenaica
KJ746666,4-Aug-14,16727,Sus scrofa domesticus
KJ746665,4-Aug-14,16692,Sus scrofa domesticus
KJ746664,4-Aug-14,16619,Sus scrofa domesticus
KJ746663,4-Aug-14,16661,Sus scrofa domesticus
KJ746662,4-Aug-14,16677,Sus scrofa domesticus
NC_024630,6-Aug-14,16689,Cheracebus lugens
NC_024629,6-Aug-14,16670,Chiropotes israelita
NC_024628,6-Aug-14,16523,Callimico goeldii
KJ909516,9-Aug-14,16689,Sus scrofa
KJ737423,10-Aug-14,16700,Sus scrofa
KJ737422,10-Aug-14,16682,Sus scrofa
KJ737421,10-Aug-14,16780,Sus scrofa
KJ737420,10-Aug-14,16678,Sus scrofa
KJ737419,10-Aug-14,16685,Sus scrofa
KJ737418,10-Aug-14,16729,Sus scrofa
KJ737417,10-Aug-14,16750,Sus scrofa
KJ784494,17-Aug-14,16738,Pseudois nayaur szechuanensis
KJ202644,24-Aug-14,15736,Martes zibellina
KJ202643,24-Aug-14,15737,Martes zibellina
KJ202642,24-Aug-14,15736,Martes zibellina
KJ202641,24-Aug-14,15737,Martes zibellina
KJ202640,24-Aug-14,15736,Martes zibellina
KJ202639,24-Aug-14,15736,Martes zibellina
KJ202638,24-Aug-14,15736,Martes zibellina
KJ202637,24-Aug-14,15736,Martes zibellina
KJ202636,24-Aug-14,15736,Martes zibellina
KJ202635,24-Aug-14,15737,Martes zibellina
KJ202634,24-Aug-14,15737,Martes zibellina
KJ202633,24-Aug-14,15737,Martes zibellina
KJ202632,24-Aug-14,15737,Martes zibellina
KJ202631,24-Aug-14,15737,Martes zibellina
KJ202630,24-Aug-14,15737,Martes zibellina
KJ202629,24-Aug-14,15737,Martes zibellina
KJ202628,24-Aug-14,15737,Martes zibellina
KJ202627,24-Aug-14,15736,Martes zibellina
KJ202626,24-Aug-14,15736,Martes zibellina
KJ202625,24-Aug-14,15736,Martes zibellina
KJ202624,24-Aug-14,15737,Martes zibellina
KJ202623,24-Aug-14,15736,Martes zibellina
KJ202622,24-Aug-14,15737,Martes zibellina
KJ202621,24-Aug-14,15736,Martes zibellina
KJ202620,24-Aug-14,15737,Martes zibellina
KJ202619,24-Aug-14,15737,Martes zibellina
KJ202618,24-Aug-14,15737,Martes zibellina
KJ202617,24-Aug-14,15737,Martes zibellina
KJ202616,24-Aug-14,15737,Martes zibellina
KJ202615,24-Aug-14,15736,Martes zibellina
KJ202614,24-Aug-14,15737,Martes zibellina
KJ202613,24-Aug-14,15735,Martes zibellina
KJ202612,24-Aug-14,15736,Martes zibellina
KJ202611,24-Aug-14,15736,Martes zibellina
KJ202610,24-Aug-14,15737,Martes zibellina
KJ202609,24-Aug-14,15737,Martes zibellina
KM101043,26-Aug-14,16709,Sus scrofa
KJ782448,3-Sep-14,16506,Sus scrofa
KJ789955,3-Sep-14,16754,Canis lupus familiaris
KJ789954,3-Sep-14,16651,Capra hircus
KJ789953,3-Sep-14,16356,Bos taurus
KJ789952,3-Sep-14,16483,Sus scrofa domesticus
KM203891,9-Sep-14,16481,Sus celebensis
KM242275,10-Sep-14,16416,Gorilla beringei graueri
KM233416,10-Sep-14,16319,Bos grunniens
KM262190,15-Sep-14,16334,Chlorocebus cynosuros
KM113774,15-Sep-14,16220,Canis lupus familiaris
NC_024819,17-Sep-14,16355,Dama mesopotamica
NC_024818,17-Sep-14,16345,Bos gaurus
NC_024812,17-Sep-14,16361,Mazama nemorivaga
NC_024820,17-Sep-14,16433,Giraffa camelopardalis
NC_024860,17-Sep-14,16481,Sus celebensis
KJ917308,17-Sep-14,16660,Equus caballus
KJ917307,17-Sep-14,16660,Equus caballus
KJ917306,17-Sep-14,16659,Equus caballus
KJ917305,17-Sep-14,16660,Equus caballus
KJ917304,17-Sep-14,16658,Equus caballus
KJ917303,17-Sep-14,16660,Equus caballus
KJ917302,17-Sep-14,16660,Equus caballus
KJ917301,17-Sep-14,16659,Equus caballus
KJ917300,17-Sep-14,16660,Equus caballus
KJ917299,17-Sep-14,16660,Equus caballus
KJ917298,17-Sep-14,16660,Equus caballus
KJ917297,17-Sep-14,16659,Equus caballus
KJ917296,17-Sep-14,16661,Equus caballus
KJ917295,17-Sep-14,16661,Equus caballus
KJ917294,17-Sep-14,16660,Equus caballus
KJ917293,17-Sep-14,16660,Equus caballus
KJ917292,17-Sep-14,16659,Equus caballus
KJ917291,17-Sep-14,16659,Equus caballus
KJ917290,17-Sep-14,16659,Equus caballus
KJ917289,17-Sep-14,16660,Equus caballus
KJ917288,17-Sep-14,16661,Equus caballus
KJ917287,17-Sep-14,16660,Equus caballus
KJ917286,17-Sep-14,16660,Equus caballus
KJ917285,17-Sep-14,16660,Equus caballus
KJ917284,17-Sep-14,16660,Equus caballus
KJ917283,17-Sep-14,16659,Equus caballus
KJ917282,17-Sep-14,16660,Equus caballus
KJ917281,17-Sep-14,16660,Equus caballus
KJ917280,17-Sep-14,16660,Equus caballus
KJ917279,17-Sep-14,16660,Equus caballus
KJ917278,17-Sep-14,16661,Equus caballus
KJ917277,17-Sep-14,16661,Equus caballus
KJ917276,17-Sep-14,16660,Equus caballus
KJ917275,17-Sep-14,16659,Equus caballus
KJ917274,17-Sep-14,16661,Equus caballus
KJ917273,17-Sep-14,16660,Equus caballus
KJ917272,17-Sep-14,16660,Equus caballus
KJ917271,17-Sep-14,16660,Equus caballus
KJ917270,17-Sep-14,16660,Equus caballus
KJ917269,17-Sep-14,16659,Equus caballus
KJ917268,17-Sep-14,16661,Equus caballus
KJ917267,17-Sep-14,16660,Equus caballus
KJ917266,17-Sep-14,16661,Equus caballus
KJ917265,17-Sep-14,16661,Equus caballus
KJ917264,17-Sep-14,16660,Equus caballus
KJ917263,17-Sep-14,16659,Equus caballus
KJ917262,17-Sep-14,16660,Equus caballus
KJ917261,17-Sep-14,16660,Equus caballus
KJ917260,17-Sep-14,16659,Equus caballus
KJ917259,17-Sep-14,16660,Equus caballus
KJ917258,17-Sep-14,16659,Equus caballus
KJ917257,17-Sep-14,16660,Equus caballus
KJ917256,17-Sep-14,16660,Equus caballus
KM272752,21-Sep-14,16556,Mustela nigripes
KM360063,21-Sep-14,16641,Capra hircus
NC_024933,24-Sep-14,16334,Chlorocebus cynosuros
NC_024942,25-Sep-14,16556,Mustela nigripes
KJ567055,25-Sep-14,16558,Macaca arctoides
KJ567058,25-Sep-14,16560,Macaca tonkeana
KJ567057,25-Sep-14,16541,Macaca silenus
KJ567056,25-Sep-14,16539,Macaca thibetana
KJ567054,25-Sep-14,16585,Macaca sylvanus
KJ567053,25-Sep-14,16564,Macaca mulatta
KJ567052,25-Sep-14,16569,Macaca fascicularis
KJ567051,25-Sep-14,16555,Macaca mulatta
KJ954145,28-Sep-14,16495,Ovis aries
KM199849,1-Oct-14,17470,Myotis brandtii
KM276554,1-Oct-14,16583,Viverricula indica
KM073256,1-Oct-14,16710,Sus scrofa
KJ681495,1-Oct-14,16355,Capreolus pygargus
KJ681494,1-Oct-14,16352,Capreolus pygargus
KJ681493,1-Oct-14,16353,Capreolus pygargus
KJ681492,1-Oct-14,16357,Capreolus pygargus
KJ681491,1-Oct-14,16355,Capreolus capreolus
KJ681490,1-Oct-14,16359,Capreolus capreolus
KJ681489,1-Oct-14,16356,Capreolus capreolus
KJ681488,1-Oct-14,16357,Capreolus capreolus
KJ681487,1-Oct-14,16355,Capreolus capreolus
KJ681486,1-Oct-14,16359,Capreolus capreolus
KJ681485,1-Oct-14,16356,Capreolus capreolus
KJ681484,1-Oct-14,16354,Capreolus capreolus
KJ681483,1-Oct-14,16356,Capreolus capreolus
KJ681482,1-Oct-14,16355,Capreolus capreolus
KJ681481,1-Oct-14,16357,Capreolus capreolus
KJ681480,1-Oct-14,16355,Capreolus capreolus
KF696672,1-Oct-14,17191,Sorex cylindricauda
NC_025201,2-Oct-14,16558,Macaca arctoides
NC_025222,4-Oct-14,16560,Macaca tonkeana
NC_025221,4-Oct-14,16541,Macaca silenus
KM362831,4-Oct-14,17438,Lepus sinensis
KM044240,8-Oct-14,16720,Sus scrofa
KM044239,8-Oct-14,16710,Sus scrofa
KM067270,8-Oct-14,16302,Cricetulus longicaudatus
KM067275,8-Oct-14,17444,Sorex tundrensis
KJ530565,8-Oct-14,16319,Rattus norvegicus
KJ530564,8-Oct-14,16308,Rattus exulans
KJ530563,8-Oct-14,16312,Mus fragilicauda
KJ530562,8-Oct-14,16304,Mus cookii
KJ530561,8-Oct-14,16307,Mus cookii
KJ530560,8-Oct-14,16317,Mus cervicolor
KJ530559,8-Oct-14,16304,Mus cervicolor
KJ530558,8-Oct-14,16313,Mus caroli
KJ530557,8-Oct-14,16310,Mus caroli
KM093871,13-Oct-14,16639,Capra hircus
KF819832,19-Oct-14,16375,Lasiopodomys mandarinus
KM506758,20-Oct-14,16357,Rangifer tarandus
KF668525,20-Oct-14,16558,Tamias sibiricus
KM250424,21-Oct-14,16772,Sus scrofa
KM259826,21-Oct-14,16709,Sus scrofa
KM360179,21-Oct-14,16559,Macaca arctoides
KM244714,21-Oct-14,16643,Capra hircus
KM401548,22-Oct-14,16565,Macaca fuscata
NC_025271,23-Oct-14,16357,Capreolus pygargus
NC_025270,23-Oct-14,16307,Mus cookii
NC_025269,23-Oct-14,16304,Mus cervicolor
NC_025268,23-Oct-14,16313,Mus caroli
NC_025330,24-Oct-14,16302,Cricetulus longicaudatus
NC_025327,24-Oct-14,17444,Sorex tundrensis
